id;label;category
611420;Garments nes, of cotton, knit;0
611430;Garments nes, of manmade fibres, knit;0
611490;Garments nes, of materials nes, knit;0
611511;Panty hose etc, synthetic fibre, <67 dtex/sy, knit;0
611512;Panty hose etc, synthetic fibre, >67 dtex/sy, knit;0
611519;Panty hose etc, materials nes, knit;0
611520;Hosiery, full/kneelength, <67 dtex/sy, knit;0
611591;Hosiery nes, of wool/hair, knit;0
611592;Hosiery nes, of cotton, knit;0
611593;Hosiery nes, synthetic fibres, knit;0
611599;Hosiery nes, materials nes, knit;0
611610;Gloves impregnated with plastic/rubber, knit;0
611691;Gloves, wool/hair, knit;0
611692;Gloves, cotton, knit;0
611693;Gloves, synthetic fibres, knit;0
611699;Gloves, material nes, knit;0
611710;Shawls, scarves, textile material, knit;0
611720;Ties, of textile material, knit;0
611780;Clothing accessories nes, textile material, knit;0
611790;Parts of garments, textile material, knit;0
620111;Mens overcoats, wool/hair, not knit;0
620112;Mens overcoats, cotton, not knit;0
620113;Mens overcoats, manmade fibres, not knit;0
620119;Mens overcoats, material nes, not knit;0
620191;Mens anoraks, wool/hair, not knit;0
620192;Mens anoraks, cotton, not knit;0
620193;Mens anoraks, manmade fibres, not knit;0
620199;Mens anoraks, material nes, not knit;0
620211;Womens overcoats, wool/hair, not knit;0
620212;Womens overcoats, cotton, not knit;0
620213;Womens overcoats, manmade fibre, not knit;0
620219;Womens overcoats, material nes, not knit;0
620291;Womens anoraks, wool/hair, not knit;0
620292;Womens anoraks, cotton, not knit;0
620293;Womens anoraks, manmade fibres, not knit;0
620299;Womens anoraks, material nes, not knit;0
620311;Mens suits, wool/hair, not knit;0
620312;Mens suits, synthetic fibres, not knit;0
620319;Mens suits, material nes, not knit;0
620321;Mens ensembles, wool/hair, not knit;0
620322;Mens ensembles, cotton, not knit;0
620323;Mens ensembles, synthetic fibres, not knit;0
620329;Mens ensembles, material nes, not knit;0
620331;Mens jackets & blazers, wool/hair, not knit;0
620332;Mens jackets & blazers, cotton, not knit;0
620333;Mens jackets & blazers, synthetic fibre, not knit;0
620339;Mens jackets & blazers, material nes, not knit;0
620341;Mens trousers & shorts, wool/hair, not knit;0
620342;Mens trousers & shorts, cotton, not knit;0
620343;Mens trousers & shorts, synthetic fibre, not knit;0
620349;Mens trousers & shorts, material nes, not knit;0
620411;Womens suits, wool/hair, not knit;0
620412;Womens suits, cotton, not knit;0
620413;Womens suits, synthetic fibres, not knit;0
620419;Womens suits, material nes, not knit;0
620421;Womens ensembles, wool/hair, not knit;0
620422;Womens ensembles, cotton, not knit;0
620423;Womens ensembles, synthetic fibres, not knit;0
620429;Womens ensembles, material nes, not knit;0
620431;Womens jackets & blazers, wool/hair, not knit;0
620432;Womens jackets & blazers, cotton, not knit;0
620433;Womens jackets & blazers, synth fibres, not knit;0
620439;Womens jackets & blazers, material nes, not knit;0
620441;Womens dresses, wool/hair, not knit;0
620442;Womens dresses, cotton, not knit;0
620443;Womens dresses, synthetic fibres, not knit;0
620444;Womens dresses, artificial fibres, not knit;0
620449;Womens dresses, material nes, not knit;0
620451;Womens skirts, wool/hair, not knit;0
620452;Womens skirts, cotton, not knit;0
620453;Womens skirts, synthetic fibres, not knit;0
620459;Womens skirts, material nes, not knit;0
620461;Womens trousers & shorts, wool/hair, not knit;0
620462;Womens trousers & shorts, cotton, not knit;0
620463;Womens trousers & shorts, synth fibres, not knit;0
620469;Womens trousers & shorts, material nes, not knit;0
620510;Mens shirts, wool/hair, not knit;0
620520;Mens shirts, cotton, not knit;0
620530;Mens shirts, manmade fibres, not knit;0
620590;Mens shirts, material nes, not knit;0
620610;Womens blouses & shirts, silk, not knit;0
620620;Womens blouses & shirts, wool/hair, not knit;0
620630;Womens blouses & shirts, cotton, not knit;0
620640;Womens blouses & shirts, manmade fibre, not knit;0
620690;Womens blouses & shirts, material nes, not knit;0
620711;Mens underpants or briefs, cotton, not knit;0
620719;Mens underpants & briefs, material nes, not knit;0
620721;Mens pyjamas, cotton, not knit;0
620722;Mens pyjamas, manmade fibre, not knit;0
620729;Mens pyjamas, material nes, not knit;0
620791;Mens dressing gowns, cotton, not knit;0
620792;Mens dressing gowns, manmade fibre, not knit;0
620799;Mens dressing gowns, material nes, not knit;0
620811;Womens slips etc, manmade fibres, not knit;0
620819;Womens slips, material nes, not knit;0
620821;Womens pyjamas, cotton, not knit;0
620822;Womens pyjamas, manmade fibre, not knit;0
620829;Womens pyjamas, material nes, not knit;0
620891;Womens panties & bathrobes, cotton, not knit;0
620892;Womens panties & bathrobes, manmade fibre, not knit;0
620899;Womens panties & bathrobes, material nes, not knit;0
620910;Babies garments, wool/hair, not knit;0
620920;Babies garments, cotton, not knit;0
620930;Babies garments, synthetic fibre, not knit;0
620990;Babies garments, material nes, not knit;0
621010;Garments, of textile felts & nonwoven fabric;0
621020;Mens overcoats, of impregnated fabric;0
621030;Womens overcoats, of impregnated fabric;0
621040;Mens garments nes, of impregnated fabric;0
621050;Womens garments nes, of impregnated fabric;0
621111;Mens swimwear, not knit;0
621112;Womens swimwear, not knit;0
621120;Ski suits, textile material, not knit;0
621131;Mens garments nes, wool/hair, not knit;0
621132;Mens garments nes, cotton, not knit;0
621133;Mens garments, manmade fibres, not knit;0
621139;Mens garments nes, material nes, not knit;0
621141;Womens garments nes, wool/hair, not knit;0
621142;Womens garments nes, cotton, not knit;0
621143;Womens garments, manmade fibres, not knit;0
621149;Womens garments nes, material nes, not knit;0
621210;Brassieres;0
621220;Girdles;0
621230;Corselettes;0
621290;Corsets;0
621310;Handkerchiefs, of silk, not knit;0
621320;Handkerchiefs, of cotton, not knit;0
621390;Handkerchiefs, of material nes, not knit;0
621410;Shawls, scarves, of silk, not knit;0
621420;Shawls, scarves, of wool/hair, not knit;0
621430;Shawls, scarves, synthetic fibres, not knit;0
621440;Shawls, scarves, of artificial fibres, not knit;0
621490;Shawls, scarves, of material nes, not knit;0
621510;Ties, of silk, not knit;0
621520;Ties, manmade fibres, not knit;0
621590;Ties, material nes, not knit;0
621600;Gloves, textile material, not knit;0
621710;Clothing accessories, textile material, not knit;0
621790;Parts of garments, not knit;0
630110;Electric blankets, of textile material;0
630120;Blankets, wool or hair;0
630130;Blankets, of cotton;0
630140;Blankets, synthetic fibre;0
630190;Blankets, material nes;0
630210;Bed linen, of textile materials, knit;0
630221;Bed linen, of cotton, printed;0
630222;Bed linen, of manmade fibres, printed;0
630229;Bed linen, of material nes, printed, not knit;0
630231;Bed linen, of cotton, nes;0
630232;Bed linen, of manmade fibres, nes;0
630239;Bed linen, of material nes;0
630240;Table linen, of textile materials, knit;0
630251;Table linen, of cotton, not knit;0
630252;Table linen, of flax;0
630253;Table linen, of manmade fibres, not knit;0
630259;Table linen, of material nes, not knit;0
630260;Toilet/kitchen linen, of terry;0
630291;Toilet/kitchen linen, of cotton;0
630292;Toilet/kitchen linen, of flax;0
630293;Toilet/kitchen linen, of manmade fibres;0
630299;Toilet/kitchen linen, of material nes;0
630311;Curtains, cotton, knit;0
630312;Curtains, synthetic fibre, knit;0
630319;Curtains, material nes, knit;0
630391;Curtains, cotton, not knit;0
630392;Curtains, synthetic fibre, not knit;0
630399;Curtains, material nes, woven;0
630411;Bedspreads, textile material, knit/crochet;0
630419;Bedspreads, textile material, not knit;0
630491;Furnishing articles, textile material, knit/crochet;0
630492;Furnishing articles, of cotton, not knit;0
630493;Furnishing articles, synth fibre, not knit;0
630499;Furnishing goods, material nes, not knit;0
630510;Sacks & bags, packing, of jute/bast fibres;0
630520;Sacks & bags, packing, of cotton;0
630531;Sacks & bags, packing, polyethylene, polypropylene;0
630539;Sacks & bags, packing, other manmade yarn;0
630590;Sacks & bags, packing, of materials nes;0
630611;Tarpaulins, awnings, of cotton;0
630612;Tarpaulins, awnings, of synthetic fibre;0
630619;Tarpaulins, awnings, of material nes;0
630621;Tents, of cotton;0
630622;Tents, synthetic fibre;0
630629;Tents, textile material;0
630631;Sails, synthetic fibre;0
630639;Sails, of material nes;0
630641;Pneumatic mattresses, of cotton;0
630649;Pneumatic mattresses, textile material;0
630691;Camping goods nes, of cotton;0
630699;Camping goods nes, textile material;0
630710;Dish cloths, dusters, textile material;0
630720;Life jackets, textile material;0
630790;Made up articles, textile;0
630800;Set, woven fabric & yarn for rugs/tapestry;0
630900;Worn clothing;0
631010;Rags, textile material, sorted;0
631090;Rags, textile material, not sorted;0
640110;Waterproof footwear, metal toe cap;0
640191;Waterproof footwear, over knee;0
640192;Waterproof footwear, over ankle;0
640199;Waterproof footwear, nes;0
640211;Ski-boots, sole/upper of rubber/plastic;0
640219;Sports footwear, sole/upper of rubber/plastic;0
640220;Footwear, of rubber/plastic, plugs fix straps;0
640230;Footwear, sole/upper rubber/plastic, metal toe cap;0
640291;Boots, sole/upper of rubber/plastic, over ankle;0
640299;Footwear, sole/upper of rubber/plastic, nes;0
640311;Ski footwear, with uppers of leather;0
640319;Sports footwear, uppers of leather;0
640320;Footwear, leather, strap instep& big toe;0
640330;Footwear, wood base, uppers leather, no sole;0
640340;Footwear, uppers of leather, metal toe-cap;0
640351;Footwear, soles/uppers of leather, over ankle;0
640359;Footwear, soles/uppers of leather, nes;0
640391;Boots, upper of leather, nes;0
640399;Footwear, uppers of leather, nes;0
640411;Sports footwear, upper textile;0
640419;Footwear, uppers of textile;0
640420;Footwear, sole leather, uppers textile;0
640510;Footwear, nes, uppers leather;0
640520;Footwear, nes, upper textile material;0
640590;Footwear, nes;0
640610;Footwear uppers;0
640620;Soles/heels for footwear, of rubber/plastic;0
640691;Parts of footwear, of wood;0
640699;Parts of footwear, leggings;0
650100;Hat-forms, of felt, unshaped;0
650200;Hat-forms, strip material, unshaped;0
650300;Felt hats;0
650400;Hats, plaited or strip material;0
650510;Hair-nets;0
650590;Hats, knit/crochet;0
650610;Safety headgear;0
650691;Headgear nes, of rubber/plastic;0
650692;Headgear nes, of furskin;0
650699;Headgear nes, other material;0
650700;Parts for hats & headgear;0
660110;Garden umbrellas;0
660191;Umbrellas, with telescopic shaft;0
660199;Umbrellas nes;0
660200;Walking-sticks, whips;0
660310;Handles, knobs for umbrellas/walking sticks;0
660320;Umbrella frames;0
660390;Parts for umbrellas, walking sticks;0
670100;Bird feathers, articles therefrom;0
670210;Artificial flowers, fruit, articles, of plastic;0
670290;Artificial flowers, fruit, articles not plastic;0
670300;Worked human/animal hair/wool, for wig making;0
670411;Wigs, of synthetic textile materials;0
670419;False beard, eyebrows, of synth textile;0
670420;Wigs, false beards, eyebrows, of human hair;0
670490;Wigs, false beards, eyebrows, of other material;0
680100;Stone setts, curbstones;2
680210;Stone mosaic tiles;2
680221;Cut slabs of marble, travertine;2
680222;Cut slabs of calcareous stone;2
680223;Cut slabs of granite;2
680229;Cut slabs of stone nes;2
680291;Worked marble, travertine;2
680292;Worked calcareous stone;2
680293;Worked granite;2
680299;Worked monument/building stone;2
680300;Worked slate, articles;2
680410;Stones for milling, grinding;2
680421;Grindstones, of diamond;2
680422;Grindstones, ceramics;2
680423;Millstones, grindstones, of natural stone;2
680430;Hand sharpening/polishing stones;2
680510;Abrasive powder/grain, on woven textile;2
680520;Abrasive powder/grain, on paper/paperboard;2
680530;Abrasive powder/grain, on other material base;2
680610;Slag wool, rock wool;2
680620;Exfoliated vermiculite, foamed slag;2
680690;Mineral heat/sound insulating materials;2
680710;Asphalt, in rolls;2
680790;Asphalt, not in rolls;2
680800;Boards, of veg fibre with mineral/cement;2
680911;Plaster board, paper reinforced;2
680919;Plaster board, reinforced nes;2
680990;Articles of plaster, not plasterboard;2
681011;Building blocks, bricks of cement/artificial stone;2
681019;Tiles of cement, concrete;2
681020;Pipes of cement, concrete;2
681091;Prefab structural items of cement/concrete;2
681099;Articles of cement, concrete;2
681110;Corrugated sheets of asbestos/cement;2
681120;Sheet/tile of asbestos cement, non-corrugated;2
681130;Tubes/pipes of asbestos/cellulose fibre cement;2
681190;Articles nes of asbestos/cellulose fibre cement;2
681210;Asbestos fibres etc;2
681220;Asbestos yarn and thread;2
681230;Asbestos cords and string;2
681240;Asbestos woven or knit fabric;2
681250;Asbestos clothing, foot and headwear;2
681260;Asbestos paper, felt;2
681270;Compressed asbestos fibre jointing;2
681290;Asbestos fabricated products;2
681310;Asbestos brake linings & pads;2
681390;Asbestos friction material, not brakes;2
681410;Mica plates, sheets & strips;2
681490;Worked mica, not sheets;2
681510;Graphite or other carbon articles, non-electrical;2
681520;Articles of peat;2
681591;Magnesite, dolomite or chromite articles;2
681599;Stone or other mineral articles;2
690100;Bricks, ceramic goods of siliceous earths;2
690210;Refractory bricks, >50% Mg, Ca or Cr as oxid;2
690220;Refractory bricks, >50% alumina, silica;2
690290;Refractory bricks nes;2
690310;Refractory ceramic articles, >50% carbon;2
690320;Refractory ceramic articles, >50% alumina/silica;2
690390;Refractory ceramic articles nes;2
690410;Building bricks;2
690490;Ceramic flooring blocks, tiles;2
690510;Ceramic roofing tiles;2
690590;Ceramic construction items, chimney pots;2
690600;Ceramic pipes, guttering & fittings;2
690710;Unglazed ceramic tiles, <7cm wide;2
690790;Unglazed ceramic tiles, >7cm wide;2
690810;Glazed ceramic tiles, <7cm wide;2
690890;Glazed ceramic tiles, >7cm wide;2
690911;Porcelain laboratory & technical use;2
690919;Ceramic laboratory & technical ware;2
690990;Ceramic troughs, pots;2
691010;Porcelain bathroom, kitchen fixtures;2
691090;Ceramic bathroom, kitchen fixtures;2
691110;Tableware & kitchenware, of porcelain/china;2
691190;Household/toilet articles, of porcelain/china;2
691200;Ceramic housewares;2
691310;Porcelain/china statuettes & ornaments;2
691390;Ceramic statuettes, ornaments;2
691410;Articles of porcelain/china, nes;2
691490;Articles of ceramics, nes;2
700100;Glass cullet, waste, in the mass;2
700210;Glass balls, not microspheres;2
700220;Glass tubes, unworked;2
700231;Tubes of fused quartz/other silica;2
700232;Pyrex, tubes of low expansion glass;2
700239;Glass tubes, not low expansion;2
700311;Cast glass sheet, coloured/opaque;2
700319;Cast glass sheet, non-wired, clear;2
700320;Cast glass sheet, wired;2
700330;Cast glass profiles;2
700410;Drawn glass in sheets, coloured/opaque;2
700490;Drawn glass in sheets, clear;2
700510;Float glass sheets, reflecting layer;2
700521;Float glass sheets, coloured;2
700529;Float glass sheets, non-wired, clear;2
700530;Float glass sheets, wired;2
700600;Cast/drawn/float glass sheet, edged/bent;2
700711;Tempered safety glass for vehicles/aircraft;2
700719;Tempered safety glass, non-vehicle use;2
700721;Laminated safety glass for vehicles/aircraft;2
700729;Laminated safety glass, non-vehicle use;2
700800;Multiple-walled insulating glass;2
700910;Rear-view mirrors;2
700991;Glass mirrors, unframed;2
700992;Glass mirrors, framed;2
701010;Ampoules of glass for conveyance/packing;2
701090;Glass containers for packing goods;2
701110;Glass bulbs & tubes for lighting;2
701120;Glass envelopes for cathode-ray tubes;2
701190;Glass envelopes, not lighting or cathode-ray;2
701200;Glass inners for vacuum flasks;2
701310;Glass-ceramic kitchenware;2
701321;Drinking glasses of lead crystal;2
701329;Drinking glasses, not lead crystal;2
701331;Lead crystal kitchen glass, not drinking;2
701332;Pyrex, low expansion glass kitchenware;2
701339;Glass kitchenware;2
701391;Lead crystal glassware, not kitchenware;2
701399;Glassware, not kitchenware;2
701400;Signalling glassware;2
701510;Glasses for corrective spectacles, unworked;2
701590;Clock or watch glasses;2
701610;Glass cubes, mosaic tiles;2
701690;Glass blocks, bricks, tiles;2
701710;Fused quartz lab, hygienic glasswear;2
701720;Low expansion lab, hygienic glasswear;2
701790;Lab, hygienic pharmaceutical glassware;2
701810;Ornamental glass beads, stones;2
701820;Glass microspheres;2
701890;Articles of glass, not jewellery;2
701910;Glass slivers, chopped strands;2
701920;Woven fabric of glass;2
701931;Mats of glass fibres;2
701932;Thin sheets of glass fibres;2
701939;Webs, nonwoven fibreglass products;2
701990;Glass fibres & wool;2
702000;Articles of glass, nes;2
710110;Pearls, natural;2
710121;Pearls, cultured unworked;2
710122;Pearls, cultured worked;2
710210;Diamonds, unsorted;2
710221;Diamonds, industrial, unworked;2
710229;Diamonds, industrial, worked;2
710231;Diamonds for jewellery, unworked;2
710239;Diamonds for jewellery, worked, not mounted;2
710310;Precious, semi-precious stones, unworked;2
710391;Rubies, sapphires & emeralds, worked, not set;2
710399;Precious, semi-precious stones, worked, not set;2
710410;Piezo-electric quartz;2
710420;Synthetic precious, semi-precious stone;2
710490;Synthetic precious, semi-precious stones, worked;2
710510;Diamond dust, powder;2
710590;Dust of precious, semi-precious stones;2
710610;Silver powder;2
710691;Silver in unwrought forms;2
710692;Silver semi-manufactured;2
710700;Base metals clad with silver;2
710811;Gold powder;2
710812;Gold in unwrought forms;2
710813;Gold, semi-manufactured forms;2
710900;Base metals or silver, clad with gold;2
711011;Platinum, unwrought or powder;2
711019;Platinum, semi-manufactured;2
711021;Palladium, unwrought or powder;2
711029;Palladium, semi-manufactured;2
711031;Rhodium, unwrought or powder;2
711039;Rhodium, semi-manufactured;2
711041;Iridium & osmium, unwrought or powder;2
711049;Iridium & osmium, semi-manufactured;2
711100;Metals, clad with platinum;2
711210;Waste/scrap of gold;2
711220;Waste/scrap of platinum;2
711290;Waste/scrap, precious metals;2
711311;Silver jewellery;2
711319;Jewellery of precious metal;2
711320;Jewellery, clad with precious metal;2
711411;Silversmith wares, plated precious metals;2
711419;Gold/silversmith wares, clad precious metals;2
711420;Gold/silversmith wares, clad with precious metal;2
711510;Catalysts of platinum;2
711590;Articles of precious metal;2
711610;Articles of pearls;2
711620;Articles of precious, semi-prec, artif stone;2
711711;Cuff-links and studs of base metal;2
711719;Imitation jewellery of base metal;2
711790;Imitation jewellery nes;2
711810;Coin, not legal tender;2
720110;Pig iron, non-alloy, <0.5% phosphorus;4
720120;Pig iron, non-alloy, >0.5% phosphorus;4
720130;Alloy pig iron, primary forms;4
720140;Spiegeleisen, primary forms;4
720211;Ferro-manganese, >2% carbon;4
720219;Ferro-manganese, <2% carbon;4
720221;Ferro-silicon, >55% silicon;4
720229;Ferro-silicon, <55% silicon;4
720230;Ferro-silico-manganese;4
720241;Ferro-chromium, >4% carbon;4
720249;Ferro-chromium, <4% carbon;4
720250;Ferro-silico-chromium;4
720260;Ferro-nickel;4
720270;Ferro-molybdenum;4
720280;Ferro-tungsten, ferro-silico-tungsten;4
720291;Ferro-titanium, ferro-silico-titanium;4
720292;Ferro-vanadium;4
720293;Ferro-niobium;4
720299;Ferro-alloys, nes;4
720310;Ferrous products, direct iron ore reduction;4
720390;Spongy iron lumps, pellets, >99.94% pure;4
720410;Cast iron waste/scrap;4
720421;Stainless steel waste/scrap;4
720429;Alloy steel waste/scrap, not stainless;4
720430;Tinned iron or steel waste/scrap;4
720441;Worked iron/steel waste;4
720449;Ferrous waste, scrap;4
720450;Remelting scrap ingots, of iron/steel;4
720510;Granules of pig iron;4
720521;Powders, alloy steel;4
720529;Powders, iron or steel, non-alloy;4
720610;Iron/non-alloy steel in ingots, <99.94% iron;4
720690;Iron/non-alloy steel, primary, <99.94% iron;4
720711;Rectangular iron/non-alloy steel bars, <.25%C, w<2xthick;4
720712;Semi-finished bars, iron/non-alloy steel <.25%C rectang;4
720719;Semi-finished iron/non-alloy steel <0.25%C;4
720720;Semi-finished iron/non-alloy steel >0.25%C;4
720811;Hot rolled iron/non-alloy steel, coil,w>600 t>10mm, 355mpa;4
720812;Hot rolled iron/non-aly steel coil w>.6m t4.75-10mm 355mpa;4
720813;Hot rolled iron/non-aly steel, coil,w>.6m t3-4.75mm 355mpa;4
720814;Hot rolled iron/non-alloy steel, coil,w>.6m t<3mm 275mpa;4
720821;Hot rolled iron/non-alloy steel, coil, w>600 t>10mm;4
720822;Hot rolled iron/non-alloy steel, coil, w>600 t 4.75-10mm;4
720823;Hot rolled iron/non-alloy steel, coil, w>600, t 3-4.75mm;4
720824;Hot rolled iron/non-alloy steel, coil, w>600 t<3mm;4
720831;Hot rolled iron/non-aly steel, flat w.6-1.25m t>4mm 355mpa;4
720832;Hot rolled iron/non-alloy steel, flat,w>600 t>10mm, 355mpa;4
720833;Hot rolled iron/non-aly steel flat w>.6m t4.75-10mm 355mpa;4
720834;Hot rolled iron/non-aly steel, flat w>.6m t3-4.75mm 355mpa;4
720835;Hot rolled iron/non-alloy steel, flat,w>600 t <3mm, 275mpa;4
720841;Hot rolled iron/non-alloy steel, flat,w600-1250 t>4mm, nes;4
720842;Hot rolled iron/non-alloy steel, flat, w>600 t>10mm;4
720843;Hot rolled iron/non-alloy steel, flat, w>600 t 4.75-10mm;4
720844;Hot rolled iron/non-alloy steel, flat, w>600 t 3-4.75mm;4
720845;Hot rolled iron/non-alloy steel, flat, w>600 t<3mm;4
720890;Hot rolled iron/non-alloy steel, w>600mm;4
720911;Cold rolled iron/non-alloy steel, coil w>.6m t>3mm 355mpa;4
720912;Cold rolled iron/non-alloy steel, coil w>.6m t1-3mm 275mpa;4
720913;Cold rolled iron/non-alloy steel coil w>.6m t.5<1mm 275mpa;4
720914;Cold rolled iron/non-alloy steel, coil w>.6m t<.5mm, 275mpa;4
720921;Cold rolled iron/non-alloy steel, coil, w>600 t>3mm;4
720922;Cold rolled iron/non-alloy steel, coil, w>600 t 1-3mm;4
720923;Cold rolled iron/non-alloy steel, coil, w>600 t .5-1mm;4
720924;Cold rolled iron/non-alloy steel, coil, w>600 t<.5mm;4
720931;Cold rolled iron/non-alloy steel, flat w>600 t>3mm 355mpa;4
720932;Cold rolled iron/non-alloy steel, flat w>600 t 1-3mm 355mpa;4
720933;Cold rolled iron/non-alloy steel, flat w>.6m t.5-1mm 355mpa;4
720934;Cold rolled iron/non-alloy steel, flat w>.6m t<0.5mm 355mpa;4
720941;Cold rolled iron/non-alloy steel, flat, w>600 t>3mm;4
720942;Cold rolled iron/non-alloy steel, flat, w>600 t 1-3mm;4
720943;Cold rolled iron/non-alloy steel, flat, w>600 t 0.5-1mm;4
720944;Cold rolled iron/non-alloy steel, flat, w>600 t<.5mm;4
720990;Cold rolled iron/non-alloy steel, flat, w>600mm;4
721011;Flat rolled iron/non-alloy steel, tin coated w>600mm t>0.5m;4
721012;Flat rolled iron/non-alloy steel, tin coated, w>600mm t<.5m;4
721020;Flat rolled iron/non-alloy steel, lead coated, w>600mm;4
721031;Flat rolled iron/non-aly steel, elect-plate/zinc,<3/275,>3/355;4
721039;Flat rolled iron/non-alloy steel, electro plate/zinc, w>.6m;4
721041;Flat rolled iron/non-alloy steel, coat/zinc, corrugated, w>.6m;4
721049;Flat rolled iron/non-alloy steel, zinc coated, w>.6m;4
721050;Flat rolled iron/non-alloy steel, coated chrom/oxides, w>.6m;4
721060;Flat rolled iron/non-alloy steel, aluminium coated, w>.6m;4
721070;Flat rolled iron/non-alloy steel, plastic coated, w>600mm;4
721090;Flat rolled iron/non-alloy steel, clad/plated/coated, w>.6m;4
721111;Hot box roll iron/non-aly steel, flat, w15-.6m t>4mm myp>35;4
721112;Hot rolled iron/non-alloy steel, w<600 t>4.75mm, myp355;4
721119;Hot rolled iron/non-aly steel, w<.6m t<3mm275/t>3mm355;4
721121;Hot box rolled iron/non-aly steel, flat w.15-.6m t>4, unclad;4
721122;Hot rolled iron/non-aly steel, w<.6m t>4.75mm, unclad;4
721129;Hot rolled iron/non-alloy steel, w<600mm, unclad;4
721130;Cold rolled iron/non-aly steel, w<.6m <3mm, myp275, >3-35;4
721141;Flat rolled iron/non-alloy steel, w<600mm, unclad, <.25%C;4
721149;Flat rolled iron/non-alloy steel, w<600mm, unclad;4
721190;Flat rolled iron/non-alloy steel, w<600mm, unclad, nes;4
721210;Flat rolled iron/non-alloy steel, w<600mm, tin plated;4
721221;Flat rolled steel, <600mm, zinc plate,<3mm-275/3mm-35;4
721229;Flat rolled steel, <600mm, electro-plated zinc;4
721230;Flat rolled iron/non-alloy steel, <600mm, zinc coated;4
721240;Flat rolled iron/non-alloy steel, <600mm, plastic coated;4
721250;Flat rolled iron/non-alloy steel, <600mm, plated/coated;4
721260;Flat rolled iron/non-alloy steel, w<600mm, clad;4
721310;Hot rolled bar/rod grooved iron/non-aly steel, irregular coils;4
721320;Hot rolled bar/rod, irregular coils, free cutting steel;4
721331;Hot rolled bar/rod, iron/non-aly steel coiled w<.14m C<.25%;4
721339;Hot rolled bar/rod, iron/non-alloy steel, coiled, C<.25%;4
721341;Hot rolled bar, iron/non-aly steel, coiled w<.14m, C.25-.6%;4
721349;Hot rolled bar/rod, iron/non-alloy steel, coiled, C.25-.6%;4
721350;Bar/rod, iron/non-alloy steel, irregular coils, >.6%C;4
721410;Bar/rod, iron/non-alloy steel, forged;4
721420;Bar/rod, iron/non-alloy steel, indent/twisted;4
721430;Bar/rod, iron/non-alloy steel, free cutting steel;4
721440;Bar/rod, iron/non-alloy steel, hot formed <.25%C;4
721450;Bar/rod, iron/non-alloy steel, hot formed .25-.6%C, nes;4
721460;Bar/rod, iron/non-alloy steel, hot formed >.6%C, nes;4
721510;Bar/rod, cold formed/finished free cutting steel;4
721520;Bar/rod, iron/non-alloy steel, cold form/finished, <.25%C;4
721530;Bar/rod, iron/non-alloy steel, cold form/finished, .25-.6%C;4
721540;Bar/rod, iron/non-alloy steel, cold form/finished, >.6%C;4
721590;Bar/rod, iron/non-alloy steel, nes;4
721610;Sections U/I/H, iron/non-alloy steel, nfw hot formed <80mm;4
721621;Sections, L, iron/non-alloy steel, <80m;4
721622;Sections, T, iron/non-alloy steel, <80m;4
721631;Sections, U, iron/non-alloy steel, >80m;4
721632;Sections, I, iron/non-alloy steel, >80m;4
721633;Sections, H, iron/non-alloy steel, >80m;4
721640;Sections, L/T, iron/non-alloy steel, >80m;4
721650;Sections, nes, iron/non-alloy steel;4
721660;Sections, nes, iron/non-alloy steel, nfw cold formed/finished;4
721690;Angles/shapes/sections, iron/non-alloy steel;4
721711;Wire, iron/non-alloy steel, <.25%C;4
721712;Wire, iron/non-alloy steel, zinc plated/coated <.25%C;4
721713;Wire, iron/non-alloy steel, base metal plate/coated, <.25%C;4
721719;Wire, iron/non-alloy steel, <.25% carbon, nes;4
721721;Wire, iron/non-alloy steel, not plated/coated, .25-.6%C;4
721722;Wire, iron/non-alloy steel, zinc plated/coated, .25-.6%C;4
721723;Wire, iron/non-alloy steel, base metal plate/coated .25-.6%C;4
721729;Wire, iron/non-alloy steel, .25-.6% carbon, nes;4
721731;Wire, iron/non-alloy steel, not plated/coated, >.6%C;4
721732;Wire, iron/non-alloy steel, zinc plated/coated, >.6%C;4
721733;Wire, iron/non-alloy steel, base metal plated/coated, >.6%C;4
721739;Wire, iron/non-alloy steel, >.6%C;4
721810;Ingots & primary forms, stainless steel;4
721890;Semi-finished products, of stainless steel;4
721911;Hot rolled stainless steel coil, w>600 t>10mm;4
721912;Hot rolled stainless steel coil, w>600 t 4.75-10mm;4
721913;Hot rolled stainless steel coil, w>600 t 3-4.75mm;4
721914;Hot rolled stainless steel coil, w>600 t<3mm;4
721921;Hot rolled stainless steel flat, w>600 t>10mm;4
721922;Hot rolled stainless steel flat, w>600 t 4.75-10mm;4
721923;Hot rolled stainless steel flat, w>600 t 3-4.75mm;4
721924;Hot rolled stainless steel flat, w>600 t<3mm;4
721931;Cold rolled stainless steel, w>600 t>4.75mm;4
721932;Cold rolled stainless steel, w>600 t 3-4.75mm;4
721933;Cold rolled stainless steel, w>600 t 1-3mm;4
721934;Cold rolled stainless steel, w>600 t .5-1mm;4
721935;Cold rolled stainless steel, w>600 t /0.5mm;4
721990;Rolled stainless steel sheet, w>600mm;4
722011;Hot rolled stainless steel sheet, w<600mm t >4.75m;4
722012;Hot rolled stainless steel sheet, w<600mm t<4.75m;4
722020;Stainless steel sheet, w<600mm, cold rolled/reduc;4
722090;Rolled stainless steel sheet, w<600mm;4
722100;Bar/rod of stainless steel, hot rolled, coiled;4
