,0,1,2
9171,30233,71230,0.25
9172,30239,10111,0.3333333333333333
9173,30239,10410,0.02
9174,30239,10591,0.16666666666666666
9175,30239,20312,0.05
9176,30239,20421,0.014084507042253521
9177,30239,20422,0.09523809523809523
9178,30239,20423,0.3333333333333333
9179,30239,20441,0.025
9180,30239,20641,0.02040816326530612
9181,30239,20649,0.022222222222222223
9182,30239,20680,0.14285714285714285
9183,30239,20721,0.3333333333333333
9184,30239,20722,0.2222222222222222
9185,30239,20723,0.043478260869565216
9186,30239,20731,0.3333333333333333
9187,30239,20739,0.1111111111111111
9188,30239,20750,0.125
9189,30239,21090,0.009433962264150943
9190,30239,30110,0.03571428571428571
9191,30239,30192,0.07142857142857142
9192,30239,30212,0.016
9193,30239,30221,0.02857142857142857
9194,30239,30223,0.041666666666666664
9195,30239,30229,0.09090909090909091
9196,30239,30231,0.01098901098901099
9197,30239,30232,0.047619047619047616
9198,30239,30233,0.16666666666666666
9199,30239,30239,1.0
9200,30239,30261,0.07142857142857142
9201,30239,30262,0.25
9202,30239,30263,0.16666666666666666
9203,30239,30265,0.047619047619047616
9204,30239,30266,0.16666666666666666
9205,30239,30310,0.09090909090909091
9206,30239,30321,0.06896551724137931
9207,30239,30322,0.024390243902439025
9208,30239,30332,0.1111111111111111
9209,30239,30333,0.041666666666666664
9210,30239,30350,0.05263157894736842
9211,30239,30360,0.08571428571428572
9212,30239,30371,0.2222222222222222
9213,30239,30373,0.02631578947368421
9214,30239,30375,0.031746031746031744
9215,30239,30420,0.06
9216,30239,30520,0.08333333333333333
9217,30239,30541,0.2
9218,30239,30559,0.2222222222222222
9219,30239,30563,0.04878048780487805
9220,30239,30619,0.017857142857142856
9221,30239,30622,0.07142857142857142
9222,30239,30623,0.07142857142857142
9223,30239,30624,0.02127659574468085
9224,30239,30629,0.14285714285714285
9225,30239,30731,0.03636363636363636
9226,30239,30751,0.07692307692307693
9227,30239,30759,0.046511627906976744
9228,30239,30799,0.10526315789473684
9229,30239,40210,0.05084745762711865
9230,30239,40310,0.06
9231,30239,40410,0.013888888888888888
9232,30239,40490,0.04
9233,30239,40610,0.2
9234,30239,40620,0.010101010101010102
9235,30239,40630,0.06896551724137931
9236,30239,40640,0.0136986301369863
9237,30239,40690,0.1111111111111111
9238,30239,40891,0.023809523809523808
9239,30239,40899,0.058823529411764705
9240,30239,41000,0.2727272727272727
9241,30239,50210,0.1111111111111111
9242,30239,50290,0.02127659574468085
9243,30239,50510,0.058823529411764705
9244,30239,50710,0.037037037037037035
9245,30239,51110,0.047619047619047616
9246,30239,60110,0.2222222222222222
9247,30239,60120,0.125
9248,30239,60210,0.13333333333333333
9249,30239,60220,0.08695652173913043
9250,30239,60240,0.043478260869565216
9251,30239,60291,0.25
9252,30239,60491,0.1111111111111111
9253,30239,70190,0.02857142857142857
9254,30239,70320,0.11764705882352941
9255,30239,70490,0.06666666666666667
9256,30239,70511,0.03333333333333333
9257,30239,70890,0.4
9258,30239,70910,0.044444444444444446
9259,30239,70920,0.05263157894736842
9260,30239,70951,0.02127659574468085
9261,30239,70990,0.058823529411764705
9262,30239,71021,0.25
9263,30239,71030,0.09090909090909091
9264,30239,71040,0.18181818181818182
9265,30239,71090,0.1111111111111111
9266,30239,71110,0.08571428571428572
9267,30239,71140,0.02127659574468085
9268,30239,71210,0.047619047619047616
9269,30239,71220,0.09523809523809523
9270,30239,71230,0.08333333333333333
9271,30240,10120,0.07692307692307693
9272,30240,10290,0.10256410256410256
9273,30240,10392,0.02564102564102564
9274,30240,10410,0.14
9275,30240,10420,0.1282051282051282
9276,30240,10511,0.07692307692307693
9277,30240,10600,0.22807017543859648
9278,30240,20110,0.10256410256410256
9279,30240,20130,0.02564102564102564
9280,30240,20210,0.20224719101123595
9281,30240,20311,0.02564102564102564
9282,30240,20312,0.10256410256410256
9283,30240,20319,0.125
9284,30240,20321,0.07692307692307693
9285,30240,20329,0.07692307692307693
9286,30240,20410,0.05128205128205128
9287,30240,20421,0.1267605633802817
9288,30240,20441,0.075
9289,30240,20442,0.05128205128205128
9290,30240,20443,0.02564102564102564
9291,30240,20610,0.02564102564102564
9292,30240,20622,0.13157894736842105
9293,30240,20641,0.16326530612244897
9294,30240,20649,0.08888888888888889
9295,30240,20680,0.05128205128205128
9296,30240,20721,0.02564102564102564
9297,30240,20723,0.10256410256410256
9298,30240,20739,0.02564102564102564
9299,30240,20741,0.07692307692307693
9300,30240,20743,0.02564102564102564
9301,30240,20890,0.07692307692307693
9302,30240,20900,0.15384615384615385
9303,30240,21012,0.17391304347826086
9304,30240,21020,0.02564102564102564
9305,30240,21090,0.22641509433962265
9306,30240,30110,0.10256410256410256
9307,30240,30191,0.02564102564102564
9308,30240,30192,0.11904761904761904
9309,30240,30193,0.14285714285714285
9310,30240,30212,0.136
9311,30240,30219,0.12727272727272726
9312,30240,30221,0.10256410256410256
9313,30240,30222,0.10256410256410256
9314,30240,30223,0.07692307692307693
9315,30240,30231,0.23076923076923078
9316,30240,30232,0.2857142857142857
9317,30240,30233,0.02564102564102564
9318,30240,30240,1.0
9319,30240,30250,0.20512820512820512
9320,30240,30261,0.02564102564102564
9321,30240,30265,0.10256410256410256
9322,30240,30266,0.02564102564102564
9323,30240,30270,0.24
9324,30240,30310,0.02564102564102564
9325,30240,30321,0.10256410256410256
9326,30240,30322,0.07317073170731707
9327,30240,30331,0.02564102564102564
9328,30240,30332,0.05128205128205128
9329,30240,30333,0.02564102564102564
9330,30240,30341,0.1282051282051282
9331,30240,30342,0.2127659574468085
9332,30240,30343,0.02564102564102564
9333,30240,30349,0.1346153846153846
9334,30240,30350,0.15384615384615385
9335,30240,30360,0.1282051282051282
9336,30240,30372,0.3404255319148936
9337,30240,30373,0.10256410256410256
9338,30240,30375,0.2857142857142857
9339,30240,30376,0.07692307692307693
9340,30240,30377,0.08
9341,30240,30379,0.07692307692307693
9342,30240,30380,0.07692307692307693
9343,30240,30410,0.1282051282051282
9344,30240,30420,0.14
9345,30240,30490,0.1282051282051282
9346,30240,30520,0.02564102564102564
9347,30240,30530,0.02564102564102564
9348,30240,30549,0.02564102564102564
9349,30240,30551,0.10256410256410256
9350,30240,30559,0.02564102564102564
9351,30240,30563,0.17073170731707318
9352,30240,30569,0.02564102564102564
9353,30240,30611,0.13095238095238096
9354,30240,30612,0.05128205128205128
9355,30240,30613,0.1935483870967742
9356,30240,30619,0.17857142857142858
9357,30240,30621,0.10256410256410256
9358,30240,30622,0.07692307692307693
9359,30240,30623,0.02564102564102564
9360,30240,30624,0.06382978723404255
9361,30240,30629,0.02564102564102564
9362,30240,30710,0.07692307692307693
9363,30240,30721,0.05128205128205128
9364,30240,30731,0.16363636363636364
9365,30240,30741,0.05128205128205128
9366,30240,30751,0.05128205128205128
9367,30240,30759,0.23255813953488372
9368,30240,30799,0.07692307692307693
9369,30240,40110,0.05128205128205128
9370,30240,40120,0.05128205128205128
9371,30240,40210,0.13559322033898305
9372,30240,40229,0.05128205128205128
9373,30240,40299,0.02564102564102564
9374,30240,40310,0.06
9375,30240,40410,0.1875
9376,30240,40490,0.28
9377,30240,40500,0.02564102564102564
9378,30240,40620,0.21212121212121213
9379,30240,40630,0.10256410256410256
9380,30240,40640,0.2328767123287671
9381,30240,40891,0.11904761904761904
9382,30240,40899,0.05128205128205128
9383,30240,50100,0.1595744680851064
9384,30240,50210,0.05128205128205128
9385,30240,50290,0.14893617021276595
9386,30240,50400,0.07692307692307693
9387,30240,50510,0.02564102564102564
9388,30240,50690,0.15384615384615385
9389,30240,50710,0.07692307692307693
9390,30240,50790,0.07692307692307693
9391,30240,50800,0.05128205128205128
9392,30240,51000,0.1282051282051282
9393,30240,51110,0.12698412698412698
9394,30240,51191,0.02564102564102564
9395,30240,60110,0.02564102564102564
9396,30240,60210,0.05128205128205128
9397,30240,60220,0.05128205128205128
9398,30240,60240,0.07692307692307693
9399,30240,60299,0.10256410256410256
9400,30240,60310,0.02564102564102564
9401,30240,60491,0.07692307692307693
9402,30240,60499,0.07692307692307693
9403,30240,70110,0.05128205128205128
9404,30240,70190,0.2564102564102564
9405,30240,70200,0.02564102564102564
9406,30240,70320,0.02564102564102564
9407,30240,70390,0.0625
9408,30240,70490,0.02564102564102564
9409,30240,70511,0.07692307692307693
9410,30240,70610,0.02564102564102564
9411,30240,70810,0.15384615384615385
9412,30240,70820,0.15384615384615385
9413,30240,70910,0.08888888888888889
9414,30240,70920,0.1794871794871795
9415,30240,70930,0.15384615384615385
9416,30240,70940,0.05128205128205128
9417,30240,70951,0.1702127659574468
9418,30240,70952,0.11864406779661017
9419,30240,70990,0.05128205128205128
9420,30240,71030,0.05128205128205128
9421,30240,71090,0.07692307692307693
9422,30240,71110,0.1282051282051282
9423,30240,71140,0.10638297872340426
9424,30240,71190,0.05128205128205128
9425,30240,71210,0.05128205128205128
9426,30240,71220,0.02564102564102564
9427,30240,71230,0.07692307692307693
9428,30250,10119,0.17391304347826086
9429,30250,10290,0.125
9430,30250,10410,0.06
9431,30250,10420,0.5
9432,30250,10511,0.043478260869565216
9433,30250,10600,0.17543859649122806
9434,30250,20110,0.08571428571428572
9435,30250,20120,0.13043478260869565
9436,30250,20210,0.10112359550561797
9437,30250,20311,0.17391304347826086
9438,30250,20312,0.13043478260869565
9439,30250,20319,0.14583333333333334
9440,30250,20329,0.21739130434782608
9441,30250,20410,0.043478260869565216
9442,30250,20421,0.08450704225352113
9443,30250,20441,0.15
9444,30250,20442,0.043478260869565216
9445,30250,20450,0.043478260869565216
9446,30250,20610,0.17391304347826086
9447,30250,20622,0.06578947368421052
9448,30250,20641,0.08163265306122448
9449,30250,20723,0.13043478260869565
9450,30250,20741,0.1111111111111111
9451,30250,20750,0.043478260869565216
9452,30250,20890,0.08695652173913043
9453,30250,20900,0.16
9454,30250,21012,0.043478260869565216
9455,30250,21019,0.08695652173913043
9456,30250,21020,0.08695652173913043
9457,30250,21090,0.07547169811320754
9458,30250,30110,0.21428571428571427
9459,30250,30193,0.061224489795918366
9460,30250,30199,0.043478260869565216
9461,30250,30212,0.12
9462,30250,30219,0.09090909090909091
9463,30250,30221,0.2857142857142857
9464,30250,30222,0.043478260869565216
9465,30250,30223,0.08333333333333333
9466,30250,30229,0.043478260869565216
9467,30250,30231,0.08791208791208792
9468,30250,30232,0.023809523809523808
9469,30250,30240,0.20512820512820512
9470,30250,30250,1.0
9471,30250,30263,0.043478260869565216
9472,30250,30265,0.043478260869565216
9473,30250,30270,0.12
9474,30250,30310,0.043478260869565216
9475,30250,30321,0.034482758620689655
9476,30250,30322,0.0975609756097561
9477,30250,30332,0.07407407407407407
9478,30250,30333,0.08333333333333333
9479,30250,30341,0.13333333333333333
9480,30250,30342,0.1276595744680851
9481,30250,30349,0.15384615384615385
9482,30250,30350,0.02631578947368421
9483,30250,30360,0.08571428571428572
9484,30250,30371,0.043478260869565216
9485,30250,30372,0.1702127659574468
9486,30250,30373,0.23684210526315788
9487,30250,30375,0.09523809523809523
9488,30250,30376,0.21428571428571427
9489,30250,30377,0.1
9490,30250,30378,0.043478260869565216
9491,30250,30379,0.2647058823529412
9492,30250,30410,0.4
9493,30250,30420,0.14
9494,30250,30490,0.18181818181818182
9495,30250,30530,0.043478260869565216
9496,30250,30541,0.043478260869565216
9497,30250,30542,0.043478260869565216
9498,30250,30549,0.21739130434782608
9499,30250,30551,0.34782608695652173
9500,30250,30563,0.0975609756097561
9501,30250,30569,0.17391304347826086
9502,30250,30611,0.10714285714285714
9503,30250,30613,0.08064516129032258
9504,30250,30619,0.08928571428571429
9505,30250,30621,0.17391304347826086
9506,30250,30624,0.0851063829787234
9507,30250,30710,0.17391304347826086
9508,30250,30721,0.17391304347826086
9509,30250,30731,0.09090909090909091
9510,30250,30739,0.08695652173913043
9511,30250,30741,0.13043478260869565
9512,30250,30751,0.07692307692307693
9513,30250,30759,0.06976744186046512
9514,30250,30799,0.043478260869565216
9515,30250,40110,0.043478260869565216
9516,30250,40210,0.13559322033898305
9517,30250,40221,0.043478260869565216
9518,30250,40229,0.13043478260869565
9519,30250,40310,0.12
9520,30250,40410,0.0763888888888889
9521,30250,40490,0.08
9522,30250,40500,0.043478260869565216
9523,30250,40620,0.09090909090909091
9524,30250,40630,0.13793103448275862
9525,30250,40640,0.1095890410958904
9526,30250,40690,0.043478260869565216
9527,30250,40891,0.047619047619047616
9528,30250,40899,0.043478260869565216
9529,30250,50100,0.06382978723404255
9530,30250,50210,0.08695652173913043
9531,30250,50290,0.07446808510638298
9532,30250,50300,0.043478260869565216
9533,30250,50400,0.16129032258064516
9534,30250,50690,0.25
9535,30250,50710,0.1111111111111111
9536,30250,50790,0.08695652173913043
9537,30250,50800,0.043478260869565216
9538,30250,51000,0.30434782608695654
9539,30250,51110,0.031746031746031744
9540,30250,60210,0.043478260869565216
9541,30250,60220,0.08695652173913043
9542,30250,60240,0.21739130434782608
9543,30250,60299,0.1794871794871795
9544,30250,60310,0.043478260869565216
9545,30250,60491,0.1111111111111111
9546,30250,60499,0.12
9547,30250,70110,0.17391304347826086
9548,30250,70190,0.05714285714285714
9549,30250,70200,0.043478260869565216
9550,30250,70390,0.125
9551,30250,70490,0.13043478260869565
9552,30250,70511,0.1
9553,30250,70519,0.08695652173913043
9554,30250,70521,0.043478260869565216
9555,30250,70690,0.043478260869565216
9556,30250,70810,0.05714285714285714
9557,30250,70820,0.2571428571428571
9558,30250,70910,0.08888888888888889
9559,30250,70920,0.07894736842105263
9560,30250,70930,0.1
9561,30250,70951,0.0851063829787234
9562,30250,70952,0.1016949152542373
9563,30250,70960,0.16
9564,30250,70990,0.08695652173913043
9565,30250,71030,0.06060606060606061
9566,30250,71090,0.08695652173913043
9567,30250,71140,0.10638297872340426
9568,30250,71190,0.043478260869565216
9569,30250,71210,0.043478260869565216
9570,30261,10120,0.07142857142857142
9571,30261,10392,0.14285714285714285
9572,30261,10410,0.02
9573,30261,10511,0.07142857142857142
9574,30261,10591,0.07142857142857142
9575,30261,10599,0.07142857142857142
9576,30261,10600,0.14035087719298245
9577,30261,20130,0.07142857142857142
9578,30261,20210,0.033707865168539325
9579,30261,20312,0.05
9580,30261,20319,0.020833333333333332
9581,30261,20321,0.21428571428571427
9582,30261,20329,0.045454545454545456
9583,30261,20421,0.07042253521126761
9584,30261,20422,0.3333333333333333
9585,30261,20441,0.075
9586,30261,20442,0.14285714285714285
9587,30261,20443,0.2857142857142857
9588,30261,20641,0.02040816326530612
9589,30261,20649,0.06666666666666667
9590,30261,20680,0.5714285714285714
9591,30261,20722,0.14285714285714285
9592,30261,20723,0.13043478260869565
9593,30261,20739,0.42857142857142855
9594,30261,20741,0.05555555555555555
9595,30261,20743,0.07142857142857142
9596,30261,20750,0.2857142857142857
9597,30261,20890,0.15
9598,30261,20900,0.04
9599,30261,21012,0.021739130434782608
9600,30261,21020,0.07142857142857142
9601,30261,21090,0.04716981132075472
9602,30261,30191,0.07142857142857142
9603,30261,30192,0.14285714285714285
9604,30261,30193,0.04081632653061224
9605,30261,30212,0.064
9606,30261,30222,0.047619047619047616
9607,30261,30223,0.25
9608,30261,30229,0.07142857142857142
9609,30261,30231,0.054945054945054944
9610,30261,30233,0.35714285714285715
9611,30261,30239,0.07142857142857142
9612,30261,30240,0.02564102564102564
9613,30261,30261,1.0
9614,30261,30265,0.09523809523809523
9615,30261,30270,0.04
9616,30261,30310,0.14285714285714285
9617,30261,30322,0.07317073170731707
9618,30261,30331,0.14285714285714285
9619,30261,30332,0.14814814814814814
9620,30261,30333,0.041666666666666664
9621,30261,30341,0.03333333333333333
9622,30261,30342,0.06382978723404255
9623,30261,30350,0.2631578947368421
9624,30261,30360,0.11428571428571428
9625,30261,30371,0.14285714285714285
9626,30261,30372,0.0425531914893617
9627,30261,30373,0.10526315789473684
9628,30261,30375,0.031746031746031744
9629,30261,30377,0.02
9630,30261,30378,0.14285714285714285
9631,30261,30380,0.06666666666666667
9632,30261,30410,0.04
9633,30261,30420,0.06
9634,30261,30490,0.030303030303030304
9635,30261,30510,0.14285714285714285
9636,30261,30520,0.42857142857142855
9637,30261,30541,0.21428571428571427
9638,30261,30542,0.14285714285714285
9639,30261,30559,0.07142857142857142
9640,30261,30563,0.17073170731707318
9641,30261,30611,0.023809523809523808
9642,30261,30612,0.14285714285714285
9643,30261,30613,0.04838709677419355
9644,30261,30619,0.08928571428571429
9645,30261,30622,0.21428571428571427
9646,30261,30623,0.35714285714285715
9647,30261,30624,0.0851063829787234
9648,30261,30629,0.35714285714285715
9649,30261,30710,0.043478260869565216
9650,30261,30721,0.21428571428571427
9651,30261,30729,0.21428571428571427
9652,30261,30731,0.09090909090909091
9653,30261,30739,0.07142857142857142
9654,30261,30749,0.14285714285714285
9655,30261,30751,0.23076923076923078
9656,30261,30759,0.13953488372093023
9657,30261,30799,0.3157894736842105
9658,30261,40110,0.07142857142857142
9659,30261,40120,0.2631578947368421
9660,30261,40210,0.1016949152542373
9661,30261,40221,0.14285714285714285
9662,30261,40310,0.08
9663,30261,40410,0.027777777777777776
9664,30261,40490,0.04
9665,30261,40610,0.21428571428571427
9666,30261,40620,0.09090909090909091
9667,30261,40630,0.1724137931034483
9668,30261,40640,0.0958904109589041
9669,30261,40690,0.3333333333333333
9670,30261,40891,0.11904761904761904
9671,30261,40899,0.35294117647058826
9672,30261,40900,0.14285714285714285
9673,30261,41000,0.2857142857142857
9674,30261,50100,0.02127659574468085
9675,30261,50210,0.21428571428571427
9676,30261,50290,0.06382978723404255
9677,30261,50510,0.23529411764705882
9678,30261,50690,0.03571428571428571
9679,30261,50800,0.1875
9680,30261,51110,0.14285714285714285
9681,30261,51191,0.07142857142857142
9682,30261,60110,0.35714285714285715
9683,30261,60120,0.2857142857142857
9684,30261,60210,0.06666666666666667
9685,30261,60220,0.17391304347826086
9686,30261,60299,0.02564102564102564
9687,30261,60491,0.1111111111111111
9688,30261,60499,0.04
9689,30261,70190,0.08571428571428572
9690,30261,70320,0.29411764705882354
9691,30261,70390,0.020833333333333332
9692,30261,70490,0.2
9693,30261,70511,0.06666666666666667
9694,30261,70690,0.14285714285714285
9695,30261,70700,0.14285714285714285
9696,30261,70810,0.11428571428571428
9697,30261,70820,0.02857142857142857
9698,30261,70890,0.21428571428571427
9699,30261,70910,0.06666666666666667
9700,30261,70920,0.05263157894736842
9701,30261,70930,0.03333333333333333
9702,30261,70940,0.14285714285714285
9703,30261,70951,0.02127659574468085
9704,30261,70952,0.01694915254237288
9705,30261,70990,0.23529411764705882
9706,30261,71021,0.2857142857142857
9707,30261,71030,0.12121212121212122
9708,30261,71040,0.2857142857142857
9709,30261,71090,0.2777777777777778
9710,30261,71110,0.2571428571428571
9711,30261,71140,0.1702127659574468
9712,30261,71190,0.0625
9713,30261,71220,0.3333333333333333
9714,30261,71230,0.21428571428571427
9715,30262,10392,0.1
9716,30262,10410,0.06
9717,30262,10591,0.3333333333333333
9718,30262,10600,0.017543859649122806
9719,30262,20110,0.02857142857142857
9720,30262,20210,0.011235955056179775
9721,30262,20312,0.05
9722,30262,20321,0.08333333333333333
9723,30262,20421,0.014084507042253521
9724,30262,20422,0.047619047619047616
9725,30262,20423,0.25
9726,30262,20430,0.25
9727,30262,20500,0.25
9728,30262,20641,0.04081632653061224
9729,30262,20649,0.044444444444444446
9730,30262,20680,0.07142857142857142
9731,30262,20722,0.1111111111111111
9732,30262,20731,0.25
9733,30262,20741,0.027777777777777776
9734,30262,21012,0.021739130434782608
9735,30262,21090,0.018867924528301886
9736,30262,30192,0.047619047619047616
9737,30262,30212,0.024
9738,30262,30219,0.01818181818181818
9739,30262,30223,0.041666666666666664
9740,30262,30229,0.18181818181818182
9741,30262,30232,0.047619047619047616
9742,30262,30233,0.16666666666666666
9743,30262,30239,0.25
9744,30262,30262,1.0
9745,30262,30263,0.08333333333333333
9746,30262,30265,0.047619047619047616
9747,30262,30266,0.16666666666666666
9748,30262,30321,0.06896551724137931
9749,30262,30331,0.1111111111111111
9750,30262,30332,0.07407407407407407
9751,30262,30333,0.041666666666666664
9752,30262,30342,0.02127659574468085
9753,30262,30350,0.05263157894736842
9754,30262,30360,0.05714285714285714
9755,30262,30371,0.1111111111111111
9756,30262,30372,0.0425531914893617
9757,30262,30373,0.02631578947368421
9758,30262,30375,0.031746031746031744
9759,30262,30377,0.02
9760,30262,30420,0.02
9761,30262,30520,0.08333333333333333
9762,30262,30541,0.1
9763,30262,30559,0.1111111111111111
9764,30262,30563,0.024390243902439025
9765,30262,30611,0.011904761904761904
9766,30262,30613,0.016129032258064516
9767,30262,30619,0.017857142857142856
9768,30262,30622,0.03571428571428571
9769,30262,30623,0.07142857142857142
9770,30262,30629,0.21428571428571427
9771,30262,30731,0.03636363636363636
9772,30262,30739,0.1
9773,30262,30751,0.038461538461538464
9774,30262,30759,0.046511627906976744
9775,30262,30799,0.10526315789473684
9776,30262,40120,0.05263157894736842
9777,30262,40210,0.03389830508474576
9778,30262,40310,0.04
9779,30262,40410,0.020833333333333332
9780,30262,40490,0.04
9781,30262,40620,0.030303030303030304
9782,30262,40630,0.06896551724137931
9783,30262,40640,0.0273972602739726
9784,30262,40690,0.05555555555555555
9785,30262,40891,0.047619047619047616
9786,30262,40899,0.058823529411764705
9787,30262,41000,0.09090909090909091
9788,30262,50100,0.010638297872340425
9789,30262,50290,0.02127659574468085
9790,30262,50300,0.05555555555555555
9791,30262,50710,0.037037037037037035
9792,30262,50790,0.07692307692307693
9793,30262,51110,0.015873015873015872
9794,30262,60110,0.2222222222222222
9795,30262,60120,0.125
9796,30262,60210,0.06666666666666667
9797,30262,60230,0.25
9798,30262,60240,0.08695652173913043
9799,30262,60291,0.25
9800,30262,60491,0.07407407407407407
9801,30262,70320,0.11764705882352941
9802,30262,70511,0.03333333333333333
9803,30262,70890,0.2
9804,30262,70910,0.044444444444444446
9805,30262,70920,0.07894736842105263
9806,30262,70951,0.0425531914893617
9807,30262,70952,0.01694915254237288
9808,30262,71021,0.08333333333333333
9809,30262,71030,0.06060606060606061
9810,30262,71040,0.18181818181818182
9811,30262,71090,0.1111111111111111
9812,30262,71110,0.02857142857142857
9813,30262,71140,0.02127659574468085
9814,30262,71210,0.047619047619047616
9815,30262,71220,0.047619047619047616
9816,30263,10111,0.08333333333333333
9817,30263,10392,0.08333333333333333
9818,30263,10410,0.02
9819,30263,10420,0.07692307692307693
9820,30263,10591,0.08333333333333333
9821,30263,20110,0.02857142857142857
9822,30263,20120,0.08333333333333333
9823,30263,20130,0.08333333333333333
9824,30263,20210,0.011235955056179775
9825,30263,20311,0.08333333333333333
9826,30263,20312,0.15
9827,30263,20319,0.041666666666666664
9828,30263,20421,0.07042253521126761
9829,30263,20422,0.14285714285714285
9830,30263,20423,0.08333333333333333
9831,30263,20441,0.05
9832,30263,20610,0.08333333333333333
9833,30263,20622,0.05263157894736842
9834,30263,20641,0.04081632653061224
9835,30263,20649,0.06666666666666667
9836,30263,20680,0.07142857142857142
9837,30263,20690,0.08333333333333333
9838,30263,20710,0.08333333333333333
9839,30263,20721,0.16666666666666666
9840,30263,20722,0.16666666666666666
9841,30263,20723,0.043478260869565216
9842,30263,20731,0.08333333333333333
9843,30263,20741,0.027777777777777776
9844,30263,20900,0.04
9845,30263,21019,0.08333333333333333
9846,30263,21020,0.08333333333333333
9847,30263,21090,0.018867924528301886
9848,30263,30110,0.14285714285714285
9849,30263,30192,0.14285714285714285
9850,30263,30193,0.04081632653061224
9851,30263,30199,0.08333333333333333
9852,30263,30212,0.064
9853,30263,30219,0.09090909090909091
9854,30263,30221,0.02857142857142857
9855,30263,30222,0.047619047619047616
9856,30263,30223,0.16666666666666666
9857,30263,30229,0.08333333333333333
9858,30263,30231,0.01098901098901099
9859,30263,30232,0.16666666666666666
9860,30263,30233,0.16666666666666666
9861,30263,30239,0.16666666666666666
9862,30263,30250,0.043478260869565216
9863,30263,30262,0.08333333333333333
9864,30263,30263,1.0
9865,30263,30265,0.2857142857142857
9866,30263,30266,0.25
9867,30263,30270,0.04
9868,30263,30321,0.1724137931034483
9869,30263,30331,0.08333333333333333
9870,30263,30332,0.25925925925925924
9871,30263,30333,0.08333333333333333
9872,30263,30341,0.03333333333333333
9873,30263,30342,0.0851063829787234
9874,30263,30343,0.08333333333333333
9875,30263,30350,0.10526315789473684
9876,30263,30360,0.11428571428571428
9877,30263,30371,0.16666666666666666
9878,30263,30372,0.02127659574468085
9879,30263,30373,0.07894736842105263
9880,30263,30375,0.12698412698412698
9881,30263,30376,0.03571428571428571
9882,30263,30377,0.02
9883,30263,30378,0.07142857142857142
9884,30263,30379,0.058823529411764705
9885,30263,30380,0.13333333333333333
9886,30263,30410,0.04
9887,30263,30420,0.12
9888,30263,30510,0.08333333333333333
9889,30263,30520,0.08333333333333333
9890,30263,30541,0.08333333333333333
9891,30263,30549,0.05555555555555555
9892,30263,30551,0.05555555555555555
9893,30263,30559,0.4166666666666667
9894,30263,30563,0.0975609756097561
9895,30263,30611,0.08333333333333333
9896,30263,30613,0.08064516129032258
9897,30263,30619,0.10714285714285714
9898,30263,30622,0.10714285714285714
9899,30263,30623,0.2857142857142857
9900,30263,30624,0.02127659574468085
9901,30263,30629,0.14285714285714285
9902,30263,30710,0.043478260869565216
9903,30263,30721,0.08333333333333333
9904,30263,30731,0.14545454545454545
9905,30263,30751,0.11538461538461539
9906,30263,30759,0.18604651162790697
9907,30263,30799,0.10526315789473684
9908,30263,40110,0.08333333333333333
9909,30263,40120,0.05263157894736842
9910,30263,40210,0.15254237288135594
9911,30263,40221,0.08333333333333333
9912,30263,40229,0.08333333333333333
9913,30263,40310,0.1
9914,30263,40410,0.05555555555555555
9915,30263,40490,0.14
9916,30263,40620,0.04040404040404041
9917,30263,40630,0.13793103448275862
9918,30263,40640,0.0958904109589041
9919,30263,40690,0.05555555555555555
9920,30263,40891,0.07142857142857142
9921,30263,40899,0.11764705882352941
9922,30263,40900,0.08333333333333333
9923,30263,41000,0.25
9924,30263,50100,0.031914893617021274
9925,30263,50290,0.0851063829787234
9926,30263,50300,0.05555555555555555
9927,30263,50400,0.03225806451612903
9928,30263,50510,0.058823529411764705
9929,30263,50710,0.14814814814814814
9930,30263,50790,0.07692307692307693
9931,30263,51110,0.12698412698412698
9932,30263,51191,0.08333333333333333
9933,30263,60110,0.08333333333333333
9934,30263,60120,0.08333333333333333
9935,30263,60210,0.5333333333333333
9936,30263,60220,0.08695652173913043
9937,30263,60240,0.13043478260869565
9938,30263,60291,0.08333333333333333
9939,30263,60390,0.08333333333333333
9940,30263,60491,0.2962962962962963
9941,30263,70110,0.05
9942,30263,70190,0.08571428571428572
9943,30263,70320,0.058823529411764705
9944,30263,70390,0.020833333333333332
9945,30263,70490,0.2
9946,30263,70511,0.1
9947,30263,70690,0.08333333333333333
9948,30263,70700,0.16666666666666666
9949,30263,70810,0.02857142857142857
9950,30263,70820,0.05714285714285714
9951,30263,70890,0.08333333333333333
9952,30263,70910,0.15555555555555556
9953,30263,70920,0.13157894736842105
9954,30263,70940,0.08333333333333333
9955,30263,70951,0.02127659574468085
9956,30263,70952,0.03389830508474576
9957,30263,70960,0.04
9958,30263,70990,0.058823529411764705
9959,30263,71021,0.16666666666666666
9960,30263,71030,0.18181818181818182
9961,30263,71040,0.08333333333333333
9962,30263,71090,0.1111111111111111
9963,30263,71110,0.14285714285714285
9964,30263,71140,0.0425531914893617
9965,30263,71190,0.0625
9966,30263,71210,0.09523809523809523
9967,30263,71220,0.09523809523809523
9968,30265,10119,0.047619047619047616
9969,30265,10120,0.047619047619047616
9970,30265,10290,0.2916666666666667
9971,30265,10410,0.1
9972,30265,10420,0.11538461538461539
9973,30265,10591,0.09523809523809523
9974,30265,10600,0.03508771929824561
9975,30265,20110,0.05714285714285714
9976,30265,20120,0.047619047619047616
